Date,Open,High,Low,Close,Adj Close,Volume
2019-06-14,107.207001,107.219002,107.207001,107.214996,107.214996,37
2019-06-16,107.484375,107.484375,107.445313,107.445313,107.445313,68842
2019-06-17,107.167999,107.167999,107.167999,107.167999,107.167999,121
2019-06-18,107.250000,107.262001,107.148003,107.180000,107.180000,96
2019-06-19,107.125000,107.405998,107.125000,107.371002,107.371002,434
2019-06-20,107.405998,107.457001,107.323997,107.433998,107.433998,235
2019-06-21,107.320000,107.348000,107.320000,107.344002,107.344002,159
2019-06-23,107.609375,107.609375,107.589844,107.593750,107.593750,36407
2019-06-24,107.414001,107.430000,107.405998,107.430000,107.430000,2126
2019-06-25,107.430000,107.430000,107.410004,107.430000,107.430000,94
2019-06-26,107.316002,107.316002,107.311996,107.311996,107.311996,101
2019-06-27,107.316002,107.375000,107.311996,107.366997,107.366997,85
2019-06-28,107.383003,107.383003,107.375000,107.375000,107.375000,483102
2019-06-30,107.484375,107.496094,107.460938,107.480469,107.480469,613612
2019-07-01,107.487999,107.573997,107.464996,107.500000,107.500000,414852
2019-07-02,107.500000,107.573997,107.491997,107.542999,107.542999,369757
2019-07-03,null,null,null,null,null,null
2019-07-05,107.555000,107.582001,107.280998,107.311996,107.311996,618016
2019-07-07,107.300781,107.320313,107.296875,107.304688,107.304688,182752
2019-07-08,107.301003,107.387001,107.265999,107.301003,107.301003,499145
2019-07-09,107.277000,107.305000,107.207001,107.253998,107.253998,431939
2019-07-10,107.246002,107.410004,107.195000,107.398003,107.398003,787635
2019-07-11,107.390999,107.457001,107.292999,107.332001,107.332001,797826
2019-07-12,107.311996,107.366997,107.277000,107.362999,107.362999,371768
2019-07-14,107.359375,107.363281,107.347656,107.355469,107.355469,52552
2019-07-15,107.359001,107.378998,107.316002,107.371002,107.371002,295885
2019-07-16,107.371002,107.387001,107.277000,107.308998,107.308998,395010
2019-07-17,107.332001,107.414001,107.308998,107.359001,107.359001,497176
2019-07-18,107.402000,107.519997,107.344002,107.476997,107.476997,559819
2019-07-19,107.503998,107.535004,107.348000,107.398003,107.398003,551311
2019-07-21,107.378906,107.386719,107.355469,107.359375,107.359375,63448
2019-07-22,107.378998,107.426003,107.339996,107.402000,107.402000,359142
2019-07-23,107.402000,107.402000,107.335999,107.351997,107.351997,419041
2019-07-24,107.348000,107.417999,107.335999,107.359001,107.359001,340939
2019-07-25,107.375000,107.410004,107.253998,107.289001,107.289001,598504
2019-07-26,107.269997,107.301003,107.219002,107.253998,107.253998,400517
2019-07-28,107.292969,107.480469,107.281250,107.292969,107.292969,42321
2019-07-29,107.292999,107.323997,107.265999,107.292999,107.292999,336256
2019-07-30,107.273003,107.320000,107.262001,107.292999,107.292999,524677
2019-07-31,107.292999,107.375000,107.039001,107.203003,107.203003,1020174
2019-08-01,107.226997,107.594002,107.164001,107.527000,107.527000,1319789
2019-08-02,107.473000,107.585999,107.438004,107.519997,107.519997,738282
2019-08-04,107.539063,107.542969,107.527344,107.535156,107.535156,59876
2019-08-05,107.539001,107.811996,107.519997,107.789001,107.789001,846113
2019-08-06,107.811996,107.898003,107.707001,107.741997,107.741997,813280
2019-08-07,107.789001,107.953003,107.734001,107.816002,107.816002,977544
2019-08-08,107.741997,107.785004,107.660004,107.726997,107.726997,543041
2019-08-09,107.734001,107.796997,107.640999,107.680000,107.680000,473018
2019-08-11,107.675781,107.925781,107.652344,107.687500,107.687500,39646
2019-08-12,107.676003,107.785004,107.652000,107.769997,107.769997,444786
2019-08-13,107.753998,107.805000,107.566002,107.585999,107.585999,703743
2019-08-14,107.570000,107.780998,107.566002,107.750000,107.750000,756913
2019-08-15,107.734001,107.945000,107.719002,107.883003,107.883003,780961
2019-08-16,107.875000,107.917999,107.816002,107.914001,107.914001,436782
2019-08-18,107.902344,108.144531,107.863281,107.878906,107.878906,193527
2019-08-19,107.902000,107.902000,107.769997,107.796997,107.796997,407106
2019-08-20,107.785004,107.898003,107.780998,107.844002,107.844002,480083
2019-08-21,107.859001,107.859001,107.719002,107.746002,107.746002,631483
