"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 24, 2018","2,925.50","2,929.50","2,930.25","2,917.75","1.16M","-0.51%"
"Sep 21, 2018","2,940.45","2,934.75","2,944.00","2,932.25","38.48K","0.22%"
"Sep 20, 2018","2,934.00","2,911.25","2,935.75","2,908.25","360.70K","0.82%"
"Sep 19, 2018","2,910.00","2,907.75","2,913.75","2,900.75","563.50K","0.12%"
"Sep 18, 2018","2,906.50","2,890.50","2,912.50","2,878.50","986.83K","0.54%"
"Sep 17, 2018","2,891.00","2,903.50","2,906.25","2,887.25","1.16M","-0.52%"
"Sep 14, 2018","2,906.25","2,904.75","2,912.25","2,896.75","1.20M","0.03%"
"Sep 13, 2018","2,905.25","2,887.00","2,907.00","2,884.75","1.64M","0.58%"
"Sep 12, 2018","2,888.50","2,890.00","2,895.25","2,879.50","1.58M","-0.04%"
"Sep 11, 2018","2,889.75","2,879.75","2,893.00","2,867.25","1.27M","0.33%"
"Sep 10, 2018","2,880.25","2,873.75","2,888.25","2,873.25","1.25M","0.19%"
"Sep 07, 2018","2,874.75","2,877.75","2,885.00","2,865.00","1.69M","-0.15%"
"Sep 06, 2018","2,879.00","2,888.50","2,893.00","2,868.00","1.63M","-0.32%"
"Sep 05, 2018","2,888.25","2,898.75","2,900.50","2,877.50","1.60M","-0.35%"
"Sep 04, 2018","2,898.25","2,906.50","2,912.50","2,885.50","1.61M","-0.28%"
"Sep 03, 2018","2,906.25","2,906.50","2,912.50","2,902.50","-","-0.01%"
"Sep 02, 2018","2,906.50","2,906.75","2,907.00","2,904.75","-","0.16%"
"Aug 31, 2018","2,902.00","2,898.00","2,907.50","2,891.75","1.32M","0.00%"
"Aug 30, 2018","2,902.00","2,915.75","2,916.25","2,895.50","1.33M","-0.44%"
"Aug 29, 2018","2,914.75","2,900.50","2,917.50","2,897.50","1.11M","0.53%"
"Aug 28, 2018","2,899.25","2,899.00","2,906.25","2,894.25","902.71K","0.03%"
"Aug 27, 2018","2,898.50","2,877.75","2,899.50","2,876.75","961.50K","0.76%"
"Aug 24, 2018","2,876.75","2,858.25","2,877.50","2,856.25","1.06M","0.66%"
"Aug 23, 2018","2,858.00","2,861.75","2,869.75","2,854.75","1.05M","-0.11%"
"Aug 22, 2018","2,861.25","2,853.00","2,868.25","2,846.25","996.43K","-0.02%"
"Aug 21, 2018","2,861.75","2,856.75","2,874.00","2,852.00","1.06M","0.11%"
"Aug 20, 2018","2,858.50","2,851.75","2,860.75","2,850.25","817.38K","0.22%"
"Aug 17, 2018","2,852.25","2,843.50","2,857.00","2,835.00","1.20M","0.26%"
"Aug 16, 2018","2,844.75","2,822.25","2,851.75","2,817.50","1.27M","0.83%"
"Aug 15, 2018","2,821.25","2,841.75","2,843.00","2,803.00","1.87M","-0.70%"
"Aug 14, 2018","2,841.00","2,826.75","2,843.50","2,825.75","1.02M","0.55%"
"Aug 13, 2018","2,825.50","2,835.75","2,843.75","2,820.00","1.28M","-0.40%"
"Aug 10, 2018","2,836.75","2,852.50","2,852.75","2,826.00","1.42M","-0.60%"
"Aug 09, 2018","2,853.75","2,853.50","2,862.75","2,850.50","696.70K","-0.05%"
"Aug 08, 2018","2,855.25","2,860.50","2,862.50","2,852.50","745.41K","-0.16%"
"Aug 07, 2018","2,859.75","2,849.25","2,863.75","2,848.25","780.22K","0.34%"
"Aug 06, 2018","2,850.00","2,841.50","2,853.50","2,835.00","797.32K","0.37%"
"Aug 03, 2018","2,839.50","2,830.75","2,841.50","2,824.75","922.24K","0.39%"
"Aug 02, 2018","2,828.50","2,814.00","2,831.25","2,791.00","1.24M","0.63%"
"Aug 01, 2018","2,810.75","2,824.25","2,825.75","2,805.50","1.10M","-0.22%"
"Jul 31, 2018","2,817.00","2,805.50","2,827.75","2,802.75","1.37M","0.49%"
"Jul 30, 2018","2,803.25","2,816.00","2,821.75","2,798.25","1.17M","-0.51%"
"Jul 27, 2018","2,817.50","2,840.25","2,847.00","2,808.75","1.49M","-0.88%"
"Jul 26, 2018","2,842.50","2,835.25","2,846.50","2,833.25","1.04M","0.04%"
"Jul 25, 2018","2,841.25","2,819.25","2,849.50","2,814.00","1.30M","0.72%"
"Jul 24, 2018","2,821.00","2,810.50","2,831.25","2,810.25","1.35M","0.32%"
"Jul 23, 2018","2,812.00","2,805.25","2,812.50","2,792.50","812.48K","0.40%"
"Jul 20, 2018","2,800.75","2,805.50","2,810.50","2,793.00","1.01M","-0.16%"
"Jul 19, 2018","2,805.25","2,814.50","2,818.00","2,800.25","1.08M","-0.38%"
"Jul 18, 2018","2,816.00","2,813.00","2,818.25","2,806.75","860.52K","0.17%"
"Jul 17, 2018","2,811.25","2,795.75","2,815.75","2,789.75","1.06M","0.53%"
"Jul 16, 2018","2,796.50","2,804.75","2,809.00","2,795.00","801.61K","-0.24%"
"Jul 13, 2018","2,803.25","2,798.50","2,807.25","2,793.25","952.31K","0.17%"
"Jul 12, 2018","2,798.50","2,776.75","2,801.00","2,773.75","1.12M","0.88%"
"Jul 11, 2018","2,774.00","2,780.75","2,787.75","2,765.75","1.37M","-0.81%"
"Jul 10, 2018","2,796.75","2,787.50","2,797.75","2,780.50","925.71K","0.33%"
"Jul 09, 2018","2,787.50","2,762.00","2,788.00","2,761.75","970.34K","0.89%"
"Jul 06, 2018","2,763.00","2,737.00","2,766.25","2,731.25","1.29M","0.89%"
"Jul 05, 2018","2,738.50","2,713.00","2,739.75","2,710.75","1.17M","0.69%"
"Jul 04, 2018","2,719.75","2,713.00","2,724.00","2,712.25","-","0.24%"
"Jul 03, 2018","2,713.25","2,727.25","2,741.50","2,712.00","860.53K","-0.51%"
"Jul 02, 2018","2,727.25","2,721.00","2,728.50","2,698.50","1.21M","0.21%"
"Jun 29, 2018","2,721.50","2,720.00","2,745.50","2,716.75","1.64M","0.07%"
"Jun 28, 2018","2,719.50","2,705.00","2,726.25","2,693.25","1.68M","0.54%"
"Jun 27, 2018","2,705.00","2,726.50","2,748.00","2,701.00","2.12M","-0.86%"
"Jun 26, 2018","2,728.50","2,721.75","2,735.25","2,714.75","1.40M","0.23%"
"Jun 25, 2018","2,722.25","2,757.00","2,758.00","2,700.50","2.21M","-1.35%"
"Jun 22, 2018","2,759.50","2,750.50","2,768.50","2,749.25","1.11M","0.25%"
"Jun 21, 2018","2,752.50","2,771.75","2,785.25","2,747.00","1.49M","-0.70%"
"Jun 20, 2018","2,772.00","2,765.25","2,778.25","2,757.25","1.08M","0.21%"
"Jun 19, 2018","2,766.25","2,778.25","2,780.25","2,735.75","1.66M","-0.49%"
"Jun 18, 2018","2,779.75","2,780.00","2,786.75","2,761.25","993.12K","0.10%"
"Jun 15, 2018","2,776.85","2,782.50","2,784.00","2,766.25","45.30K","-0.23%"
"Jun 14, 2018","2,783.25","2,773.25","2,789.25","2,767.50","398.11K","0.32%"
"Jun 13, 2018","2,774.25","2,788.00","2,791.75","2,773.75","614.17K","-0.35%"
"Jun 12, 2018","2,784.00","2,781.25","2,789.75","2,778.50","988.75K","0.04%"
"Jun 11, 2018","2,783.00","2,771.00","2,790.50","2,770.50","1.22M","0.15%"
"Jun 08, 2018","2,778.75","2,771.00","2,779.75","2,752.00","1.37M","0.23%"
"Jun 07, 2018","2,772.25","2,773.25","2,779.75","2,760.00","1.77M","0.00%"
"Jun 06, 2018","2,772.25","2,751.00","2,774.75","2,748.00","1.33M","0.75%"
"Jun 05, 2018","2,751.50","2,746.00","2,753.25","2,739.00","1.03M","0.22%"
"Jun 04, 2018","2,745.50","2,731.00","2,749.25","2,729.00","857.85K","0.43%"
"Jun 01, 2018","2,733.75","2,707.50","2,737.00","2,706.00","1.24M","1.04%"
